"Mortality rate age 5-14 (10q5): the probability of dying between exact age 5 and exact age 15, expressed per 1,000 children aged 5",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Country_Name,Country_ISO,Series_Name,Series_Year,Indicator,Sex,Series_Type,Series_Category,Data_Collection_Method,Interval,Reference_Date,Estimates,Standard_Error_of_Estimates,Inclusion,DataCatalogID
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,2.01,0.18,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,1.75,0.17,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,1.93,0.18,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,1.65,0.16,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,1.55,0.16,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,1.59,0.16,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,1.79,0.16,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,1.86,0.17,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,1.28,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,1.68,0.16,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.3,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.19,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,1.21,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,1.24,0.15,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,1.64,0.17,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,1.27,0.15,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,1.19,0.15,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,1.09,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,1.07,0.14,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,0.92,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,0.92,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,0.99,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,0.99,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,0.73,0.11,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,0.91,0.12,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,0.76,0.11,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,0.98,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,0.77,0.11,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,0.6,0.1,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,0.76,0.11,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,0.58,0.1,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2021.5,0.88,0.13,1,448
Finland,FIN,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2022.5,0.72,0.12,1,448
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1950.5,6.05,0.1,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1951.5,5.93,0.09,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1952.5,4.87,0.08,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1953.5,4.66,0.08,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1954.5,4.19,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1955.5,3.96,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1956.5,3.92,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1957.5,4.19,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1958.5,3.58,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1959.5,3.99,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1960.5,3.51,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1961.5,3.48,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1962.5,3.59,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1963.5,3.48,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1964.5,3.44,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1965.5,3.43,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1966.5,3.32,0.06,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1967.5,3.42,0.06,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1968.5,3.58,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1969.5,3.96,0.07,0,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1970.5,3.78,0.07,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1971.5,3.87,0.07,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1972.5,3.75,0.07,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1973.5,3.64,0.07,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1974.5,3.52,0.07,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1975.5,3.37,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1976.5,3.21,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1977.5,3.26,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1978.5,3.15,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1979.5,3.09,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1980.5,3.1,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1981.5,2.99,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1982.5,2.78,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1983.5,2.79,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,2.57,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,2.45,0.06,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,2.25,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,2.3,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,2.11,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,2.14,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,1.87,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,1.98,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,1.8,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,1.78,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,1.8,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,1.66,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,1.57,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,1.49,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,1.46,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,1.43,0.05,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.38,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.33,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,1.3,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,1.21,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,1.06,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,1.02,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,1.03,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,0.94,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,0.93,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,0.94,0.04,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,0.89,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,0.86,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,0.82,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,0.88,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,0.81,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,0.85,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,0.8,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,0.73,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,0.77,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,0.75,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2020.5,0.74,0.03,1,449
France,FRA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2021.5,0.75,0.03,1,449
Gabon,GAB,Demographic and Health Survey,2019-2021,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2014,9.83,1.84,0,7622
Gabon,GAB,Demographic and Health Survey,2012,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,2006,15.93,2.39,1,5054
Gabon,GAB,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,1990.5,17.13,4,1,1737
Gabon,GAB,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,1994.5,17.09,3.4,1,1737
Gabon,GAB,Demographic and Health Survey,2000,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,1998.5,16.76,2.79,1,1737
Gambia,GMB,Demographic and Health Survey,2019-2020,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,2009.8,18.3,3.89,0,7686
Gambia,GMB,Demographic and Health Survey,2019-2020,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,2013.8,13.8,2.68,0,7686
Gambia,GMB,Demographic and Health Survey,2019-2020,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,4,2017.8,10.22,1.83,0,7686
Gambia,GMB,Multiple Indicator Cluster Survey,2018,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2007.6,17.74,4,0,7579
Gambia,GMB,Multiple Indicator Cluster Survey,2018,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2010.6,17.51,3.62,0,7579
Gambia,GMB,Multiple Indicator Cluster Survey,2018,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2013.6,14.41,2.39,0,7579
Gambia,GMB,Multiple Indicator Cluster Survey,2018,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2016.6,14.11,2.39,0,7579
Gambia,GMB,Demographic and Health Survey,2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,6,2004.1,22.81,3.98,0,5462
Gambia,GMB,Demographic and Health Survey,2013,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,6,2010.1,14.67,2.64,0,5462
Gambia,GMB,Census,2013,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,2012.8,22.75,,0,4713
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1981.5,3.96,0.21,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1982.5,3.75,0.21,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1983.5,3.49,0.2,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,3.22,0.19,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,3.43,0.19,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,3.09,0.18,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,3.66,0.2,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,3.51,0.19,0,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,3.64,0.2,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,4.27,0.21,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,3.41,0.19,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,4,0.21,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,3.34,0.19,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,3.93,0.2,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1993,1.52,0.09,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,1993,1.79,0.1,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,2.53,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,2.97,0.18,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,2.51,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,2.95,0.18,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,1.93,0.15,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,2.27,0.16,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,2.32,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,2.73,0.19,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,2.04,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,2.4,0.19,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,1.95,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,2.29,0.19,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.46,0.16,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,1.72,0.17,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.65,0.17,0,452
Georgia,GEO,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,1.94,0.19,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,3.01,0.24,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,1.54,0.17,1,452
Georgia,GEO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,2.82,0.24,1,452
